People - Person → Handle,People - Person → Location,Title,Description,Image URL,Flash Image Collections → Title,Flash Image Quotes → X Small Total Amount Cents,Flash Image Quotes → X Large Total Amount Cents
thetattootemptress,Leeds,Spooky video game ,Please date which one you would like :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miBMe9IkYC/flash.2d4407d1.webp,Video game flash,"10,000","45,000"
thetattootemptress,Leeds,Spooky video game ,Please state which one you want :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miBPmxEj1E/flash.4f3ba283.webp,Video game flash,"10,000","45,000"
thetattootemptress,Leeds,Anime cats ,Please state which one you want :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miBSPBHA1I/flash.c3b6a163.webp,Anime flash,"6,000","45,000"
thetattootemptress,Leeds,Clair Obsecura ,Please state which one you want :) ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miDgUlJDLU/flash.c01b03b2.webp,Video game flash,"10,000","45,000"
thetattootemptress,Leeds,Gaming pieces ,Please state which one you want :),s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8miDpJ4brg8/flash.2da9e8d9.webp,Video game flash,"6,000","45,000"
thetattootemptress,Leeds,Mandala and peony piece ,Must be big size! Calf/thigh etc ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtOu3BtZ7g/flash.bdf89cd0.webp,"Mandalas, flowers and animals","10,000","45,000"
thetattootemptress,Leeds,Critical Role pieces ,Please state which one you would like ☺️,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtPhTYn3eC/flash.34d3904f.webp,Nerdy pieces,"10,000","45,000"
thetattootemptress,Leeds,Octopus ,Larger piece suited to forearm/calf/thigh etc ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtPmxxoOp6/flash.cc6edd8c.webp,"Mandalas, flowers and animals","10,000","45,000"
thetattootemptress,Leeds,Mandala ,Ideal for chest piece ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtPOn4gS12/flash.053e1108.webp,"Mandalas, flowers and animals","10,000","45,000"
thetattootemptress,Leeds,Moth and mandala pieces ,Please state which one you would like ☺️,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtPYt5Zpei/flash.1ab070a3.webp,"Mandalas, flowers and animals","10,000","45,000"
thetattootemptress,Leeds,Rellana- Elden Ring,Must be a fairly large piece due to detail ☺️,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtPzdn9buq/flash.ec2207ce.webp,Video game flash,"10,000","55,000"
thetattootemptress,Leeds,Video game pieces ,Please state which one you would like ☺️,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtQ40pWRMG/flash.4870f1ee.webp,Video game flash,"6,000","45,000"
thetattootemptress,Leeds,"Mandala, moon and flowers ",Ideally a chest or back piece ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtQasMUuYq/flash.a27c48f4.webp,"Mandalas, flowers and animals","10,000","45,000"
thetattootemptress,Leeds,"Snakes, mandala and flowers ",Must be a large piece due ideally back :) will be done over a few sessions :)  ,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtQhDcJcES/flash.c1210102.webp,"Mandalas, flowers and animals","10,000","60,000"
thetattootemptress,Leeds,Lord of the Rings pieces ,Please state which one you would like ☺️,s3://venue-ink-prd-app/static/people/per-8cUyRlKSmfI/flash_images/fli-8mtQSkbboO0/flash.ac870938.webp,Nerdy pieces,"10,000","45,000"
thundertatz,Wilmington NC,Dessert monster ,"You pick! Left, middle or right",s3://venue-ink-prd-app/static/people/per-8dv9tueOqoK/flash_images/flash.129e0f0b.jpg,Horror & monsters,"6,000","32,000"
thundertatz,Wilmington NC,Monster cone,You pick! Top: left middle right or bottom: left middle right,s3://venue-ink-prd-app/static/people/per-8dv9tueOqoK/flash_images/flash.67b1ba8b.jpg,Horror & monsters,"6,000","30,000"
thundertatz,Wilmington NC,Monster Cone,"You pick! Left, middle or right ",s3://venue-ink-prd-app/static/people/per-8dv9tueOqoK/flash_images/flash.b993788a.jpg,Horror & monsters,"6,000","32,000"
tinytatclub,"Salt Lake City, UT / Nashville, TN ",Customizable Lettering ,"all fonts can be customized to any specific combination of words, numbers, initials, etc. ",s3://venue-ink-prd-app/static/people/per-8hJ6tPkcrWS/flash_images/fli-8n51R5FuKWW/flash.08e394c2.webp,Custom Lettering,"15,000","25,000"
tinytatclub,"Salt Lake City, UT / Nashville, TN ",Customizable Lettering ,"all fonts can be customized to any specific combination of words, numbers, initials, etc. ",s3://venue-ink-prd-app/static/people/per-8hJ6tPkcrWS/flash_images/fli-8n51R7e4wQC/flash.4c657c73.webp,Custom Lettering,"15,000","25,000"
tinytatclub,"Salt Lake City, UT / Nashville, TN ",Customizable Lettering ,"all fonts can be customized to any specific combination of words, numbers, initials, etc. ",s3://venue-ink-prd-app/static/people/per-8hJ6tPkcrWS/flash_images/fli-8n51R9aQrZY/flash.90a89db4.webp,Custom Lettering,"15,000","25,000"
touchedbyacow,Oklahoma City,Sparkles,4-6 sparkles of any variation,s3://venue-ink-prd-app/static/people/per-8lTX3UvPGQi/flash_images/fli-8miCsR2hPqS/flash.96e7bb3f.webp,"Plants, bugs, and sprites! Oh my!","6,000","14,000"
trans.form.tattoo,Vancouver Wa,Flail,Fish has been done but can change up to make a new version for you! ,s3://venue-ink-prd-app/static/people/per-8qzXdNtXeAi/flash_images/fli-8r0EDu0l1g8/flash.28e49cfb.webp,Weaponry,"10,000","40,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat 1 |×,Set price £150,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaT798EKlU/flash.6fa637a5.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |×,Set price £50,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTaBxjX8a/flash.7a5a1cd0.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |× ,Set price £50,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTd8QgY3k/flash.d1bbcf91.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |× ,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTDdc0ojI/flash.4733d775.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTfMkjGwy/flash.c00f492d.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |×,Set price £50,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTiPGeSxc/flash.7d540a26.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTM6ludzk/flash.81cdd641.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |×,Available with shading.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTmqV1rY8/flash.dee7e43c.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTPh9mE1Q/flash.8c31d8cd.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |×,Set price £150,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTTPi2EEK/flash.a920324d.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Maces with faces - Happy |×,Set price £100,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTu5N5eHQ/flash.c46ecbfd.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Bee and Puppycat |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaTXcwOH3Y/flash.fb4e30b2.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Soy goldfish |×,Set price £120 available without shading ,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaU1c6B6Ya/flash.18e791ce.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Soy shark |×,Set price £120 available without shading ,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaU4VFu8R6/flash.551d4bcc.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Carnivorous plant 1 |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaU86rqFSC/flash.8cdcd633.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Carnivorous plant 2 |× ,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUBu92K1o/flash.bc3b3651.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Swords |× ,"Start at £90 for 5 inches, discount for pairs. Shading available.",s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUcE63r8q/flash.3036093a.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Carnivorous plant 3 |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUEqLF0HA/flash.4789bcd6.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Carnivorous plant 4 |× ,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUHOPG6Ai/flash.5944c7d7.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Shark |× ,Available with shading. £150-£250.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUi0BtEv2/flash.0bcd513f.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Carnivorous plant 5 |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUKbmTkS8/flash.e8de6ed4.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Sushi fish |× ,Available with shading. £120-£250.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUmty5ddw/flash.b8bc3cee.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Carnivorous plant |× ,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUMu0572G/flash.a8cab751.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Carnivorous plant |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUQLIDP04/flash.8abbb056.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Sturgeon |× ,Available with shading. £120-£250.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUsf1CTlQ/flash.66b19f45.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Blade |× ,Available with shading. ,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaUvaVyX6u/flash.a727d408.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Floral teapot |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaVarlxh5c/flash.bf91eaba.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Marmalade |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaVNefIFMm/flash.2b060107.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Watering can |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaVR1aumEy/flash.8dda85bc.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Blueberry jam |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaVUHNj6Ke/flash.acd0632a.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Strawberry teapot |×,Set price £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kaVXTn3OAS/flash.da916dd6.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Gargoyle 1 |× ,Minimum 5 inches. Starts at £150.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kcNz00YFns/flash.5c1fc702.webp,Woodcut flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Gargoyle 2 |×,Minimum 5 inches. Starts at £150.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kcO9kRISf2/flash.cfd2fb80.webp,Woodcut flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Gargoyle 3 |× ,Minimum 5 inches. Starts at £150.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kcOEgn1PQ8/flash.b13c06bb.webp,Woodcut flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Gargoyle 4 |×,Minimum 5 inches. Starts at £150.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kcOGnkukHg/flash.eb13c670.webp,Woodcut flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Square boy |× ,Only available for arms or legs.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kcU3X6n8gy/flash.a2bfc85b.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Magnolia branch 1 |×,Starting at £180. Perfect for any limb but will take other placements.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8keBimdFhWS/flash.64f08a47.webp,Woodcut flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Magnolia branch 2 |×,Starting at £180. Perfect for any limb but will take other placements. ,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8keBmmi6CiO/flash.b5cd3f67.webp,Woodcut flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Magnolia branch 3 |×,Starting at £180. Perfect for any limb but will take other placements. ,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8keBobcTaZU/flash.078eb914.webp,Woodcut flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern 8 |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZabgiO1Oi/flash.d795b9fc.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern 9 |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZaeNPBMDg/flash.71a04b07.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern 1 |× ,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZaGZHwAGO/flash.f2be34d7.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern 2 |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZaKdEdhIm/flash.95ab8e9b.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern 3 |× ,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZaMaixP2u/flash.bdd365e7.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern |× ,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZaOXMlFSq/flash.584424bb.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern 4 |×,£120-£200,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZaQxYYFVI/flash.1573288e.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern 5 |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZaT4HOqTQ/flash.1573288e.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern 6 |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZaVEBWeqO/flash.d6009a0e.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Organic pattern 7 |×,Set Price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZaZ4Ihzvs/flash.125db9d6.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Ornamental |×,£50-£90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZfd6w12WW/flash.b5d75e20.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Flower tiles |×,£90 each. £120 for a pair. Mix and match.,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZffqP6tIe/flash.abea82ff.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Puppycat |×,All £90,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZfQe76Dy4/flash.48e2dd17.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Gravity Falls |× ,£90-£120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZfVz7N56W/flash.9de3e265.webp,Cartoon Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Tulip sprite |×,Set price £150,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZfwogOrVA/flash.5bc51be3.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Lily sprite |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZg1FZCkCm/flash.08b3e3b9.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Daisy sprite |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZg3m2ROhk/flash.55d63dae.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Iris sprite |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZg6E0MlDE/flash.9dcb7094.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Mushroom sprite |× ,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZg8zukoJk/flash.34ddaed2.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Ornamental |×,Forearm or calf/shin only,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZgch9pDiC/flash.eb41e820.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Ground cherry sprite |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZgFickWHo/flash.68a4b5bd.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Orc |×,Shading available ,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZgglOh54i/flash.ccfe9547.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Strawberry sprite |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZgIm6qfs8/flash.baf792fd.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Lemon |×,Set price £150,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZgkssFLOq/flash.5174b038.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Chestnut sprite |×,Set price £120,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZgKxRXIh6/flash.9e4b6b64.webp,Small flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Venus |× ,Set price £220,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZgSupDOFs/flash.f8140e0d.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Ornamental |×,Forearm or calf/shin only ,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZgZZ1cFEW/flash.0fa31db8.webp,Large Flash,"9,000","45,000"
trash_ho_tattoos,×| Bristol,×| Spiked heart 2 |×,Set price £150,s3://venue-ink-prd-app/static/people/per-8kYZUCEh8r2/flash_images/fli-8kZh4J7Sdyi/flash.fe978ecd.webp,Large Flash,"9,000","45,000"
